"table1","column1","columnNumber1","table2","column2","columnNumber2","similarityScore"
"34899692_0_6530393048033763438.csv","Country","0","11599512_1_280388135214354946.csv","A","0","0.17554347826086955"
"34899692_0_6530393048033763438.csv","Country","0","11599512_1_280388135214354946.csv","Capitale","1","0.06195652173913043"
"34899692_0_6530393048033763438.csv","Country","0","11599512_1_280388135214354946.csv","Nom en anglais","4","0.7641304347826087"
"34899692_0_6530393048033763438.csv","Country","0","11688006_0_8123036130090004213.csv","Country Name:","3","0.7684782608695653"
"34899692_0_6530393048033763438.csv","Country","0","12183399_0_6725061928072492226.csv","Country","0","0.8657608695652175"
"34899692_0_6530393048033763438.csv","Country","0","12183399_0_6725061928072492226.csv","Currency","3","0.07228260869565217"
"34899692_0_6530393048033763438.csv","Currency Name / Currency Code","1","12183399_0_6725061928072492226.csv","Currency Code","4","0.03333333333333333"
"34899692_0_6530393048033763438.csv","Country","0","12193237_0_8699643798888088574.csv","","0","0.59375"
"34899692_0_6530393048033763438.csv","Currency Name / Currency Code","1","12193237_0_8699643798888088574.csv","Currency","2","0.3265625"
"34899692_0_6530393048033763438.csv","Country","0","24036779_0_5608105867560183058.csv","Country","1","0.5702380952380953"
"34899692_0_6530393048033763438.csv","Country","0","24850757_0_5978004733768297283.csv","Country","1","0.05"
"34899692_0_6530393048033763438.csv","Country","0","37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","0.7434782608695653"
"34899692_0_6530393048033763438.csv","Country","0","3917335_0_7791699395300625164.csv","Capital","1","0.06195652173913043"
"34899692_0_6530393048033763438.csv","Country","0","3917335_0_7791699395300625164.csv","Country","2","0.8864130434782609"
"34899692_0_6530393048033763438.csv","Country","0","41194422_0_7231546114369966811.csv","Country / Territory","0","0.7994565217391304"
"34899692_0_6530393048033763438.csv","Country","0","41194422_1_1172256090552737974.csv","Country / Territory","0","0.7994565217391304"
"34899692_0_6530393048033763438.csv","Country","0","41648740_0_6959523681065295632.csv","COUNTRY","6","0.5425925925925925"
"34899692_0_6530393048033763438.csv","Country","0","49772588_0_6549847739640234347.csv","Country","2","0.7108695652173913"
"34899692_0_6530393048033763438.csv","Country","0","52299421_0_4473286348258170200.csv","1998 Data Country","1","0.6092391304347825"
"34899692_0_6530393048033763438.csv","Country","0","55004961_0_2904467548072189860.csv","Capital City","0","0.11176470588235293"
"34899692_0_6530393048033763438.csv","Country","0","55004961_0_2904467548072189860.csv","Country Name (Click For Destination Guides)","1","0.27941176470588236"
"34899692_0_6530393048033763438.csv","Country","0","55238374_0_3379409961751009152.csv","Country Name (Click For Destination Guides)","1","0.31666666666666665"
"34899692_0_6530393048033763438.csv","Country","0","57943722_0_8666078014685775876.csv","Country Name (Click For Destination Guides)","1","0.2891304347826087"
"34899692_0_6530393048033763438.csv","Country","0","67865873_0_8259587610208037357.csv","Country","2","0.8657608695652175"
"34899692_0_6530393048033763438.csv","Country","0","68779923_0_3859283110041832023.csv","Name","4","0.5152542372881356"
"34899692_0_6530393048033763438.csv","Country","0","68779923_1_3240042497463101224.csv","Name","4","0.42222222222222217"
"34899692_0_6530393048033763438.csv","Country","0","68779923_4_1832350971585698643.csv","Name","4","0.35945945945945945"
"34899692_0_6530393048033763438.csv","Country","0","68779923_5_2067037721454758189.csv","Name","4","0.41562499999999997"
"34899692_0_6530393048033763438.csv","Country","0","69537082_0_7789694313271016902.csv","Country","0","0.9070652173913044"
"34899692_0_6530393048033763438.csv","Country","0","74491133_0_7177831100884797849.csv","Capital","0","0.041304347826086954"
"34899692_0_6530393048033763438.csv","Country","0","74491133_0_7177831100884797849.csv","Country","1","0.7625"
"34899692_0_6530393048033763438.csv","Country","0","79327346_0_5787863739697336601.csv","Capital","1","0.041304347826086954"
"34899692_0_6530393048033763438.csv","Country","0","79327346_0_5787863739697336601.csv","Country","2","0.845108695652174"
"34899692_0_6530393048033763438.csv","Country","0","8286121_0_8471791395229161598.csv","Capital City","0","0.03064516129032258"
"34899692_0_6530393048033763438.csv","Country","0","8286121_0_8471791395229161598.csv","Country Name (Click For Destination Guides)","1","0.27580645161290324"
"34899692_0_6530393048033763438.csv","Country","0","86297395_0_6919201319699354263.csv","Country","1","0.46562499999999996"
"34899692_0_6530393048033763438.csv","Country","0","89511064_0_2199624509082573904.csv","Capital","0","0.06195652173913043"
"34899692_0_6530393048033763438.csv","Country","0","89511064_0_2199624509082573904.csv","Country","2","0.8864130434782609"
"34899692_0_6530393048033763438.csv","Country","0","9206866_1_8114610355671172497.csv","Name","2","0.6711956521739131"
"35188621_0_6058553107571275232.csv","Director(s)","0","69881946_0_1105130426898457358.csv","Director(s)","0","0.4670731707317073"
"35188621_0_6058553107571275232.csv","Overall Rank","2","69881946_0_1105130426898457358.csv","Overall Rank","2","0.673640273619656"
"35188621_0_6058553107571275232.csv","Year","4","69881946_0_1105130426898457358.csv","Year","4","0.45548780487804874"
"35188621_0_6058553107571275232.csv","Fans' Rank","1","69881946_0_1105130426898457358.csv","Fans' Rank","1","0.5929570504092291"
"35188621_0_6058553107571275232.csv","Title","3","69881946_0_1105130426898457358.csv","Title","3","0.31646341463414634"
"35188621_0_6058553107571275232.csv","Director(s)","0","77694908_0_6083291340991074532.csv","Director(s)","0","0.53984375"
"35188621_0_6058553107571275232.csv","Overall Rank","2","77694908_0_6083291340991074532.csv","Overall Rank","2","0.05000001912626053"
"35188621_0_6058553107571275232.csv","Year","4","77694908_0_6083291340991074532.csv","Year","4","0.46562499999999996"
"35188621_0_6058553107571275232.csv","Fans' Rank","1","77694908_0_6083291340991074532.csv","Fans' Rank","1","0.05"
"35188621_0_6058553107571275232.csv","Title","3","77694908_0_6083291340991074532.csv","Title","3","0.21328124999999998"
"36102169_0_7739454799295072814.csv","Game Title","1","24142265_0_4577466141408796359.csv","Game","1","0.09285714285714286"
"36102169_0_7739454799295072814.csv","Platform","2","24142265_0_4577466141408796359.csv","System","4","0.10178571428571427"
"36102169_0_7739454799295072814.csv","Developer","0","29414811_12_251152470253168163.csv","Developer(s)","0","0.23611111111111108"
"36102169_0_7739454799295072814.csv","Game Title","1","29414811_12_251152470253168163.csv","Game","1","0.13055555555555554"
"36102169_0_7739454799295072814.csv","Platform","2","29414811_12_251152470253168163.csv","Platform(s)","3","0.07777777777777778"
"36102169_0_7739454799295072814.csv","Developer","0","29414811_13_8724394428539174350.csv","Developer(s)","0","0.2625"
"36102169_0_7739454799295072814.csv","Game Title","1","29414811_13_8724394428539174350.csv","Game","1","0.10416666666666666"
"36102169_0_7739454799295072814.csv","Platform","2","29414811_13_8724394428539174350.csv","Platform(s)","3","0.10416666666666666"
"36102169_0_7739454799295072814.csv","Developer","0","29414811_2_4773219892816395776.csv","Developer(s)","0","0.3642857142857143"
"36102169_0_7739454799295072814.csv","Game Title","1","29414811_2_4773219892816395776.csv","Game","1","0.1607142857142857"
"36102169_0_7739454799295072814.csv","Developer","0","4501311_8_8306082458935575308.csv","Publisher","1","0.15833333333333333"
"36102169_0_7739454799295072814.csv","Platform","2","57938705_0_8737506792349461963.csv","Platform","6","0.18571428571428572"
"36102169_0_7739454799295072814.csv","Developer","0","57938705_0_8737506792349461963.csv","Publisher","8","0.16964285714285715"
"36102169_0_7739454799295072814.csv","Game Title","1","57938705_0_8737506792349461963.csv","Game","1","0.05892857142857143"
"36102169_0_7739454799295072814.csv","Units Sold (in millions)","3","57938705_0_8737506792349461963.csv","Japan","4","0.033928571428571426"
"36102169_0_7739454799295072814.csv","Units Sold (in millions)","3","57938705_0_8737506792349461963.csv","Rest of World","9","0.033928571428571426"
"36102169_0_7739454799295072814.csv","Developer","0","73242003_5_4847571983313033360.csv","Publisher","1","0.15833333333333333"
"36102169_0_7739454799295072814.csv","Developer","0","75367212_2_2745466355267233390.csv","Developer(s)","0","0.11136363636363636"
"36102169_0_7739454799295072814.csv","Developer","0","75367212_2_2745466355267233390.csv","Publisher(s)","2","0.17272727272727273"
"36102169_0_7739454799295072814.csv","Platform","2","91959037_0_7907661684242014480.csv","System","3","0.06785714285714285"
"36102169_0_7739454799295072814.csv","Game Title","1","91959037_0_7907661684242014480.csv","Titel","4","0.3053571428571429"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","11599512_1_280388135214354946.csv","Nom en anglais","4","0.6931330472103003"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","11599512_1_280388135214354946.csv","A","0","0.21609442060085834"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","11599512_1_280388135214354946.csv","Capitale","1","0.0407725321888412"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","11688006_0_8123036130090004213.csv","Country Name:","3","0.8712435233160621"
"37856682_0_6818907050314633217.csv","Area (square miles)","0","11688006_0_8123036130090004213.csv","Area (Sq. Mi.)","2","0.5373071481321451"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","12183399_0_6725061928072492226.csv","Currency","3","0.03630573248407643"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","12183399_0_6725061928072492226.csv","Country","0","0.8047770700636943"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","12193237_0_8699643798888088574.csv","","0","0.890625"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","14067031_0_559833072073397908.csv","OAU State","6","0.8783018867924528"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","24036779_0_5608105867560183058.csv","Country","1","0.8369047619047618"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","34899692_0_6530393048033763438.csv","Country","0","0.7434782608695653"
"37856682_0_6818907050314633217.csv","Area (square miles)","0","3917335_0_7791699395300625164.csv","Area sq.km.","0","0.19817165579655047"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","3917335_0_7791699395300625164.csv","Country","2","0.7470085470085469"
"37856682_0_6818907050314633217.csv","Area (square miles)","0","3917335_0_7791699395300625164.csv","Population 2008 est.","3","0.035019093485661415"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","3917335_0_7791699395300625164.csv","Capital","1","0.0405982905982906"
"37856682_0_6818907050314633217.csv","Area (square miles)","0","41194422_0_7231546114369966811.csv","Population","1","0.031048470108686783"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","41194422_0_7231546114369966811.csv","Country / Territory","0","0.7641304347826087"
"37856682_0_6818907050314633217.csv","Area (square miles)","0","41194422_1_1172256090552737974.csv","Population","1","0.031048470108686783"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","41194422_1_1172256090552737974.csv","Country / Territory","0","0.7641304347826087"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","41648740_0_6959523681065295632.csv","COUNTRY","6","0.774074074074074"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","49772588_0_6549847739640234347.csv","Country","2","0.8229299363057325"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","52299421_0_4473286348258170200.csv","1998 Data Country","1","0.826086956521739"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","55004961_0_2904467548072189860.csv","Capital City","0","0.055882352941176466"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","55004961_0_2904467548072189860.csv","Country Name (Click For Destination Guides)","1","0.6705882352941177"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","55238374_0_3379409961751009152.csv","Country Name (Click For Destination Guides)","1","0.7238095238095237"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","57943722_0_8666078014685775876.csv","Geographic Info (Click for info)","2","0.20652173913043476"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","57943722_0_8666078014685775876.csv","Country Name (Click For Destination Guides)","1","0.826086956521739"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","61121469_0_6337620713408906340.csv","Capital City","0","0.038"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","61121469_0_6337620713408906340.csv","Country Name (Click For Destination Guides)","1","0.57"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","67865873_0_8259587610208037357.csv","Country","2","0.722"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","68779923_0_3859283110041832023.csv","Name","4","0.7406779661016949"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","68779923_0_3859283110041832023.csv","Capital","0","0.048305084745762714"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","68779923_1_3240042497463101224.csv","Name","4","0.8655555555555555"
"37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","68779923_2_1000046510804975562.csv","Name","4","0.8118181818181818"
